timestamp,symbol,type,price,size,bid,ask
1766175297652298486,AAPL,QUOTE,0.0,0,271.19,271.21
1766175297669165870,AAPL,TRADE,271.2013,200,0.0,0.0
1766175297703133005,AAPL,QUOTE,0.0,0,271.19,271.21
1766175297755357814,AAPL,QUOTE,0.0,0,271.19,271.21
1766175297809954495,AAPL,TRADE,271.2,100,0.0,0.0
1766175297812542936,AAPL,TRADE,271.2,140,0.0,0.0
1766175297812569561,AAPL,QUOTE,0.0,0,271.19,271.21
1766175297813277468,AAPL,QUOTE,0.0,0,271.19,271.21
1766175298003026770,AAPL,TRADE,271.258,32,0.0,0.0
1766175298092645751,AAPL,TRADE,271.2,100,0.0,0.0
1766175298093257405,AAPL,QUOTE,0.0,0,271.19,271.21
1766175298387297871,AAPL,QUOTE,0.0,0,271.19,271.21
1766175298387325671,AAPL,QUOTE,0.0,0,271.19,271.21
1766175298387356864,AAPL,QUOTE,0.0,0,271.19,271.2
1766175298411615961,AAPL,TRADE,271.3634,20,0.0,0.0
1766175298430950234,AAPL,QUOTE,0.0,0,271.19,271.2
1766175298534979326,AAPL,QUOTE,0.0,0,271.19,271.2
1766175298947435667,AAPL,TRADE,271.1988,1,0.0,0.0
1766175299021442853,AAPL,QUOTE,0.0,0,271.19,271.2
1766175299022336685,AAPL,QUOTE,0.0,0,271.19,271.2
1766175299064359785,AAPL,QUOTE,0.0,0,271.19,271.2
1766175299088044371,AAPL,TRADE,271.195,40,0.0,0.0
1766175299088086874,AAPL,QUOTE,0.0,0,271.19,271.2
1766175299088807058,AAPL,QUOTE,0.0,0,271.19,271.2
1766175299210982089,AAPL,QUOTE,0.0,0,271.19,271.2
1766175299351596842,AAPL,TRADE,271.195,6,0.0,0.0
1766175299458346530,AAPL,TRADE,271.195,100,0.0,0.0
1766175299458677605,AAPL,TRADE,271.1912,1,0.0,0.0
1766175299488304396,AAPL,TRADE,271.195,6,0.0,0.0
1766175299761844626,AAPL,TRADE,271.195,75,0.0,0.0
1766175299762263484,AAPL,TRADE,271.195,25,0.0,0.0
1766175299770781261,AAPL,QUOTE,0.0,0,271.19,271.2
1766175299895991500,AAPL,TRADE,271.195,4,0.0,0.0
1766175300037137899,AAPL,TRADE,271.195,20,0.0,0.0
1766175300137155716,AAPL,TRADE,271.2,25,0.0,0.0
1766175300137175490,AAPL,TRADE,271.2,1,0.0,0.0
1766175300137203466,AAPL,TRADE,271.2,19,0.0,0.0
1766175300238357580,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300238357947,AAPL,TRADE,271.2,19,0.0,0.0
1766175300238358793,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300238359026,AAPL,TRADE,271.2,2,0.0,0.0
1766175300238360335,AAPL,TRADE,271.2,100,0.0,0.0
1766175300238362189,AAPL,TRADE,271.2,1,0.0,0.0
1766175300238364759,AAPL,TRADE,271.2,400,0.0,0.0
1766175300238379386,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300238383487,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300238396875,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300238408027,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300238624427,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300238665160,AAPL,TRADE,271.195,100,0.0,0.0
1766175300238665205,AAPL,TRADE,271.2,18,0.0,0.0
1766175300238936629,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300239128525,AAPL,TRADE,271.2,100,0.0,0.0
1766175300239151064,AAPL,TRADE,271.2,4,0.0,0.0
1766175300240927247,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300248115551,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300248748295,AAPL,TRADE,271.3615,60,0.0,0.0
1766175300267105150,AAPL,TRADE,271.195,353,0.0,0.0
1766175300267868089,AAPL,TRADE,271.1751,3,0.0,0.0
1766175300331273141,AAPL,TRADE,271.2,1,0.0,0.0
1766175300351413361,AAPL,TRADE,271.195,14,0.0,0.0
1766175300372239246,AAPL,TRADE,271.1955,8,0.0,0.0
1766175300393030286,AAPL,TRADE,271.3614,6,0.0,0.0
1766175300581651734,AAPL,TRADE,271.195,100,0.0,0.0
1766175300594460452,AAPL,TRADE,271.3531,16,0.0,0.0
1766175300708076521,AAPL,TRADE,271.2,138,0.0,0.0
1766175300708291746,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300708307232,AAPL,TRADE,271.195,100,0.0,0.0
1766175300708307278,AAPL,TRADE,271.2,22,0.0,0.0
1766175300708315351,AAPL,TRADE,271.2,40,0.0,0.0
1766175300708319113,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300708319368,AAPL,TRADE,271.2,200,0.0,0.0
1766175300708457956,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300708603495,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300708603836,AAPL,TRADE,271.2,5,0.0,0.0
1766175300708851500,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300714669231,AAPL,TRADE,271.195,100,0.0,0.0
1766175300714670450,AAPL,TRADE,271.195,40,0.0,0.0
1766175300757767878,AAPL,TRADE,271.195,42,0.0,0.0
1766175300761652437,AAPL,TRADE,271.195,140,0.0,0.0
1766175300762062291,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300866690585,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300867098888,AAPL,QUOTE,0.0,0,271.19,271.2
1766175300982326248,AAPL,TRADE,271.195,1,0.0,0.0
1766175300982720338,AAPL,TRADE,271.2,18,0.0,0.0
1766175300982948502,AAPL,TRADE,271.2,4,0.0,0.0
1766175300986015188,AAPL,TRADE,271.1998,1,0.0,0.0
1766175301064630831,AAPL,QUOTE,0.0,0,271.19,271.21
1766175301249615409,AAPL,TRADE,271.1749,5,0.0,0.0
1766175301266583633,AAPL,TRADE,271.1749,21,0.0,0.0
1766175301279081529,AAPL,TRADE,271.2,1,0.0,0.0
1766175301279143617,AAPL,TRADE,271.2,2,0.0,0.0
1766175301503339482,AAPL,TRADE,271.1912,1,0.0,0.0
1766175301557187697,AAPL,TRADE,271.2099,1,0.0,0.0
1766175301564399003,AAPL,TRADE,271.363,2,0.0,0.0
1766175301614240059,AAPL,TRADE,271.2,100,0.0,0.0
1766175301672026634,AAPL,TRADE,271.3605,840,0.0,0.0
1766175302009335187,AAPL,TRADE,271.2088,1,0.0,0.0
1766175302009346299,AAPL,TRADE,271.2088,1,0.0,0.0
1766175302049959176,AAPL,TRADE,271.2,4,0.0,0.0
1766175302050325919,AAPL,TRADE,271.2,1,0.0,0.0
1766175302138050081,AAPL,TRADE,271.21,3,0.0,0.0
1766175302147112267,AAPL,TRADE,271.2,100,0.0,0.0
1766175302165312645,AAPL,QUOTE,0.0,0,271.19,271.21
1766175302275467934,AAPL,QUOTE,0.0,0,271.19,271.21
1766175302293390706,AAPL,TRADE,271.2,135,0.0,0.0
1766175302301723402,AAPL,TRADE,271.2,1,0.0,0.0
1766175302352067136,AAPL,TRADE,271.2,100,0.0,0.0
1766175302498585045,AAPL,TRADE,271.2,28,0.0,0.0
1766175302508499174,AAPL,TRADE,271.2,112,0.0,0.0
1766175302512873136,AAPL,TRADE,271.2,1,0.0,0.0
1766175302734132029,AAPL,TRADE,271.2,22,0.0,0.0
1766175303029675139,AAPL,TRADE,271.2,75,0.0,0.0
1766175303036566412,AAPL,TRADE,271.2,100,0.0,0.0
1766175303175116191,AAPL,TRADE,271.2,1,0.0,0.0
1766175303414985305,AAPL,TRADE,271.21,25,0.0,0.0
1766175303414985677,AAPL,QUOTE,0.0,0,271.19,271.21
1766175303414986583,AAPL,TRADE,271.21,65,0.0,0.0
1766175303415006013,AAPL,TRADE,271.21,1,0.0,0.0
1766175303415009945,AAPL,TRADE,271.21,234,0.0,0.0
1766175303415011143,AAPL,TRADE,271.21,1,0.0,0.0
1766175303415012588,AAPL,TRADE,271.21,2,0.0,0.0
1766175303415013924,AAPL,TRADE,271.21,1,0.0,0.0
1766175303415016183,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415019629,AAPL,TRADE,271.21,3,0.0,0.0
1766175303415019677,AAPL,TRADE,271.21,235,0.0,0.0
1766175303415030834,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415032204,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415039421,AAPL,TRADE,271.21,16,0.0,0.0
1766175303415047049,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415062314,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415067259,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415257750,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415285455,AAPL,TRADE,271.21,20,0.0,0.0
1766175303415290188,AAPL,TRADE,271.21,200,0.0,0.0
1766175303415291203,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415504976,AAPL,TRADE,271.21,9,0.0,0.0
1766175303415572493,AAPL,TRADE,271.21,60,0.0,0.0
1766175303415573414,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415579485,AAPL,TRADE,271.21,80,0.0,0.0
1766175303415580672,AAPL,TRADE,271.21,105,0.0,0.0
1766175303415586871,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415587810,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415595413,AAPL,QUOTE,0.0,0,271.2,271.21
1766175303415603565,AAPL,TRADE,271.21,200,0.0,0.0
1766175303415603602,AAPL,QUOTE,0.0,0,271.2,271.22
1766175303415757756,AAPL,TRADE,271.22,3,0.0,0.0
1766175303415759264,AAPL,TRADE,271.22,55,0.0,0.0
1766175303415759387,AAPL,QUOTE,0.0,0,271.21,271.22
1766175303415785746,AAPL,QUOTE,0.0,0,271.21,271.22
1766175303415789932,AAPL,QUOTE,0.0,0,271.21,271.22
1766175303415803338,AAPL,QUOTE,0.0,0,271.21,271.22
1766175303416010778,AAPL,QUOTE,0.0,0,271.21,271.22
1766175303416055166,AAPL,TRADE,271.22,40,0.0,0.0
1766175303416055210,AAPL,TRADE,271.22,40,0.0,0.0
1766175303416060237,AAPL,TRADE,271.22,40,0.0,0.0
1766175303416146883,AAPL,QUOTE,0.0,0,271.21,271.22
1766175303416316794,AAPL,TRADE,271.22,140,0.0,0.0
1766175303416317573,AAPL,QUOTE,0.0,0,271.21,271.23
1766175303416317924,AAPL,TRADE,271.22,72,0.0,0.0
1766175303417441131,AAPL,QUOTE,0.0,0,271.21,271.23
1766175303433558420,AAPL,QUOTE,0.0,0,271.21,271.23
1766175303482324966,AAPL,TRADE,271.22,5,0.0,0.0
1766175303484231628,AAPL,QUOTE,0.0,0,271.21,271.23
1766175303484261238,AAPL,QUOTE,0.0,0,271.21,271.23
1766175303548247189,AAPL,QUOTE,0.0,0,271.21,271.23
1766175303548273880,AAPL,QUOTE,0.0,0,271.21,271.23
1766175303889384625,AAPL,TRADE,271.2201,2,0.0,0.0
1766175303889748283,AAPL,TRADE,271.2201,1,0.0,0.0
1766175303906512712,AAPL,TRADE,271.2277,1,0.0,0.0
1766175303977947154,AAPL,TRADE,271.23,1,0.0,0.0
1766175304018318855,AAPL,TRADE,271.1702,36,0.0,0.0
1766175304027592610,AAPL,TRADE,271.22,1,0.0,0.0
1766175304080316752,AAPL,TRADE,271.36,200,0.0,0.0
1766175304199461430,AAPL,QUOTE,0.0,0,271.21,271.23
1766175304339502033,AAPL,QUOTE,0.0,0,271.21,271.23
1766175304413356077,AAPL,QUOTE,0.0,0,271.21,271.23
1766175304421579683,AAPL,TRADE,271.23,140,0.0,0.0
1766175304421581105,AAPL,TRADE,271.23,13,0.0,0.0
1766175304421582363,AAPL,TRADE,271.23,1,0.0,0.0
1766175304421601840,AAPL,QUOTE,0.0,0,271.22,271.23
1766175304421610391,AAPL,QUOTE,0.0,0,271.22,271.23
1766175304421616585,AAPL,QUOTE,0.0,0,271.22,271.23
1766175304421647510,AAPL,QUOTE,0.0,0,271.22,271.23
1766175304421839084,AAPL,QUOTE,0.0,0,271.22,271.23
1766175304421871925,AAPL,TRADE,271.23,100,0.0,0.0
1766175304421887034,AAPL,QUOTE,0.0,0,271.22,271.23
1766175304421960553,AAPL,QUOTE,0.0,0,271.22,271.24
1766175304422023196,AAPL,QUOTE,0.0,0,271.23,271.24
1766175304422050986,AAPL,QUOTE,0.0,0,271.23,271.24
1766175304422283830,AAPL,QUOTE,0.0,0,271.23,271.24
1766175304422532224,AAPL,QUOTE,0.0,0,271.23,271.24
1766175304422605881,AAPL,TRADE,271.24,20,0.0,0.0
1766175304422607706,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304422608771,AAPL,TRADE,271.24,180,0.0,0.0
1766175304422608830,AAPL,TRADE,271.24,40,0.0,0.0
1766175304422608993,AAPL,TRADE,271.24,25,0.0,0.0
1766175304422733348,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304422933559,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304422964697,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304428344817,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304479733268,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304480831783,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304480874796,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304483433144,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304554720179,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304571019116,AAPL,TRADE,271.22,60,0.0,0.0
1766175304571799618,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304572271446,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304577339745,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304578908735,AAPL,TRADE,271.22,80,0.0,0.0
1766175304579345127,AAPL,TRADE,271.22,20,0.0,0.0
1766175304579677220,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304588406565,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304588406710,AAPL,TRADE,271.25,6,0.0,0.0
1766175304588409491,AAPL,TRADE,271.25,33,0.0,0.0
1766175304588426951,AAPL,TRADE,271.25,1,0.0,0.0
1766175304588430396,AAPL,TRADE,271.25,166,0.0,0.0
1766175304588430444,AAPL,TRADE,271.25,1,0.0,0.0
1766175304588444447,AAPL,QUOTE,0.0,0,271.23,271.25
1766175304588450857,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304588460488,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304588478652,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304588490871,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304588709668,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304588753296,AAPL,TRADE,271.25,180,0.0,0.0
1766175304588838223,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304588838717,AAPL,TRADE,271.25,110,0.0,0.0
1766175304588913288,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304588922674,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304589495046,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304590220972,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304590268185,AAPL,TRADE,271.25,1,0.0,0.0
1766175304591688232,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304594163432,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304595282090,AAPL,TRADE,271.22,120,0.0,0.0
1766175304595574909,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304595582359,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304595657886,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304595929726,AAPL,QUOTE,0.0,0,271.25,271.26
1766175304595931136,AAPL,TRADE,271.25,1,0.0,0.0
1766175304595931630,AAPL,TRADE,271.25,75,0.0,0.0
1766175304595932922,AAPL,TRADE,271.25,47,0.0,0.0
1766175304595933066,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304595934172,AAPL,TRADE,271.25,100,0.0,0.0
1766175304595951487,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304595986592,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304595987716,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304596038476,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304596398778,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304596509576,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304596842299,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304596932993,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304597332723,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304597394387,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304607881985,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304608342887,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304616783342,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304655276150,AAPL,TRADE,271.25,77,0.0,0.0
1766175304655277389,AAPL,TRADE,271.25,23,0.0,0.0
1766175304655297635,AAPL,TRADE,271.25,77,0.0,0.0
1766175304655303287,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304655314118,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304655996125,AAPL,QUOTE,0.0,0,271.24,271.25
1766175304656018085,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304656076056,AAPL,TRADE,271.25,100,0.0,0.0
1766175304656093353,AAPL,TRADE,271.25,100,0.0,0.0
1766175304656105719,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304656122961,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304656252165,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304656312791,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304656540034,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304656823942,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304656868118,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304706627358,AAPL,QUOTE,0.0,0,271.24,271.26
1766175304833707086,AAPL,TRADE,271.25,1,0.0,0.0
1766175304917587301,AAPL,TRADE,271.25,30,0.0,0.0
1766175305003950201,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305005527832,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305040153678,AAPL,TRADE,271.1721,2,0.0,0.0
1766175305119991852,AAPL,TRADE,271.25,195,0.0,0.0
1766175305237615794,AAPL,TRADE,271.1723,100,0.0,0.0
1766175305243082199,AAPL,TRADE,271.1723,1,0.0,0.0
1766175305502453849,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305502805460,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305502812320,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305507846089,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305508183426,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305508215961,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305511272966,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305639204987,AAPL,TRADE,271.2428,1,0.0,0.0
1766175305874590474,AAPL,TRADE,271.25,276,0.0,0.0
1766175305888572089,AAPL,TRADE,271.246,200,0.0,0.0
1766175305888986889,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305889029231,AAPL,QUOTE,0.0,0,271.24,271.26
1766175305944486252,AAPL,TRADE,271.2435,1,0.0,0.0
1766175305964652882,AAPL,QUOTE,0.0,0,271.24,271.26
1766175306136850939,AAPL,QUOTE,0.0,0,271.24,271.26
1766175306144481926,AAPL,QUOTE,0.0,0,271.24,271.26
1766175306179618200,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306180058230,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306191004502,AAPL,TRADE,271.245,1,0.0,0.0
1766175306203999479,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306204024848,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306218867295,AAPL,TRADE,271.245,8,0.0,0.0
1766175306221493733,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306265686516,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306300719691,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306365447816,AAPL,TRADE,271.25,140,0.0,0.0
1766175306365467374,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306365469780,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306365478149,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306365486989,AAPL,QUOTE,0.0,0,271.24,271.25
1766175306365671396,AAPL,TRADE,271.25,200,0.0,0.0
1766175306365673022,AAPL,QUOTE,0.0,0,271.24,271.26
1766175306365711362,AAPL,QUOTE,0.0,0,271.24,271.26
1766175306365796157,AAPL,QUOTE,0.0,0,271.25,271.26
1766175306365824850,AAPL,QUOTE,0.0,0,271.25,271.26
1766175306365827596,AAPL,QUOTE,0.0,0,271.25,271.26
1766175306365887472,AAPL,QUOTE,0.0,0,271.25,271.26
1766175306365948080,AAPL,QUOTE,0.0,0,271.25,271.26
1766175306365948102,AAPL,TRADE,271.26,180,0.0,0.0
1766175306365949380,AAPL,TRADE,271.26,2,0.0,0.0
1766175306366046990,AAPL,TRADE,271.26,10,0.0,0.0
1766175306366076202,AAPL,QUOTE,0.0,0,271.25,271.27
1766175306367379039,AAPL,TRADE,271.26,85,0.0,0.0
1766175306367995536,AAPL,TRADE,271.26,115,0.0,0.0
1766175306369484817,AAPL,QUOTE,0.0,0,271.25,271.27
1766175306383582591,AAPL,QUOTE,0.0,0,271.25,271.27
1766175306383583821,AAPL,QUOTE,0.0,0,271.25,271.27
1766175306383590599,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306384025343,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306388043340,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306388063225,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306388086558,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306464426257,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306468943197,AAPL,TRADE,271.265,140,0.0,0.0
1766175306468943294,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306468944142,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306468944277,AAPL,TRADE,271.27,100,0.0,0.0
1766175306468945629,AAPL,TRADE,271.27,20,0.0,0.0
1766175306468948454,AAPL,TRADE,271.27,103,0.0,0.0
1766175306468973222,AAPL,TRADE,271.27,77,0.0,0.0
1766175306468974093,AAPL,TRADE,271.27,63,0.0,0.0
1766175306468988127,AAPL,QUOTE,0.0,0,271.26,271.27
1766175306468989101,AAPL,QUOTE,0.0,0,271.27,271.27
1766175306469013282,AAPL,QUOTE,0.0,0,271.27,271.27
1766175306469024619,AAPL,TRADE,271.27,54,0.0,0.0
1766175306469046526,AAPL,TRADE,271.27,1,0.0,0.0
1766175306469413600,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306469558788,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306469675597,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306469703988,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306470912230,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306471166355,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306471314420,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306472666449,AAPL,TRADE,271.2728,63,0.0,0.0
1766175306493993976,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306573705004,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306573923270,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306574240367,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306574290838,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306670999776,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306671047259,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306799973671,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306800146805,AAPL,QUOTE,0.0,0,271.27,271.28
1766175306965777761,AAPL,QUOTE,0.0,0,271.27,271.28
1766175307035552416,AAPL,TRADE,271.275,3,0.0,0.0
1766175307036061650,AAPL,QUOTE,0.0,0,271.27,271.28
1766175307044456966,AAPL,TRADE,271.275,4,0.0,0.0
1766175307092292098,AAPL,TRADE,271.275,4,0.0,0.0
1766175307221094497,AAPL,QUOTE,0.0,0,271.27,271.28
1766175307400917279,AAPL,TRADE,271.275,100,0.0,0.0
1766175307492917629,AAPL,QUOTE,0.0,0,271.27,271.28
1766175307492918824,AAPL,TRADE,271.27,100,0.0,0.0
1766175307492921658,AAPL,TRADE,271.27,3,0.0,0.0
1766175307492950597,AAPL,TRADE,271.27,1,0.0,0.0
1766175307492951818,AAPL,TRADE,271.27,100,0.0,0.0
1766175307492963811,AAPL,QUOTE,0.0,0,271.27,271.28
1766175307492970288,AAPL,QUOTE,0.0,0,271.27,271.28
1766175307492979039,AAPL,QUOTE,0.0,0,271.27,271.28
