timestamp,symbol,type,price,size,bid,ask
1766190802394857328,AAPL,TRADE,272.99,90,0.0,0.0
1766190802394858801,AAPL,TRADE,272.99,10,0.0,0.0
1766190812106714590,AAPL,TRADE,272.99,55,0.0,0.0
1766190812106715947,AAPL,TRADE,272.99,2,0.0,0.0
1766190812106717356,AAPL,TRADE,272.99,2,0.0,0.0
1766190877645502830,AAPL,TRADE,273.0,1,0.0,0.0
1766190906146818919,AAPL,TRADE,272.99,1,0.0,0.0
1766190912517080143,AAPL,TRADE,272.97,2,0.0,0.0
1766190930494049329,AAPL,TRADE,273.0,11,0.0,0.0
1766190930494053357,AAPL,TRADE,273.0,2,0.0,0.0
1766190930494053409,AAPL,TRADE,273.0,8,0.0,0.0
1766190930494053639,AAPL,TRADE,273.0,212,0.0,0.0
1766190930495375241,AAPL,TRADE,273.0,100,0.0,0.0
1766190937462567580,AAPL,TRADE,273.0,100,0.0,0.0
1766190944841880345,AAPL,TRADE,272.99,1,0.0,0.0
1766190944841885283,AAPL,TRADE,272.99,3,0.0,0.0
1766190944842214198,AAPL,TRADE,272.99,2,0.0,0.0
1766190944842214341,AAPL,TRADE,272.99,2,0.0,0.0
1766190944842407498,AAPL,TRADE,272.98,92,0.0,0.0
1766190946649257938,AAPL,TRADE,272.98,15,0.0,0.0
1766190964522491895,AAPL,TRADE,272.9992,1,0.0,0.0
1766190971049413176,AAPL,TRADE,273.0,6,0.0,0.0
1766190973015859897,AAPL,TRADE,272.9994,20,0.0,0.0
1766190988833518366,AAPL,TRADE,272.99,10,0.0,0.0
1766191008358316595,AAPL,TRADE,272.99,6,0.0,0.0
1766191011390401477,AAPL,TRADE,272.98,25,0.0,0.0
1766191019551566353,AAPL,TRADE,272.99,8,0.0,0.0
1766191025870871415,AAPL,TRADE,272.99,49,0.0,0.0
1766191025870871476,AAPL,QUOTE,0.0,0,272.97,273.05
1766191025870874336,AAPL,TRADE,273.0,163,0.0,0.0
1766191025870960088,AAPL,TRADE,273.0,2,0.0,0.0
1766191025870963102,AAPL,TRADE,273.0,26,0.0,0.0
1766191025870966999,AAPL,TRADE,273.0,1,0.0,0.0
1766191025870970190,AAPL,TRADE,273.0,6,0.0,0.0
